"","전용면적...","거래금액.만원.","층","건축년도","동네","동내"
"13148",84.9779,"59,000",9,2016,"소담동","13"
"13149",98.227,"69,000",4,2016,"소담동","13"
"13150",84.9779,"58,000",7,2016,"소담동","13"
"13151",84.8568,"34,300",21,2014,"아름동","3"
"13152",84.696,"39,000",9,2015,"아름동","3"
"13153",74.519,"31,500",6,2013,"아름동","3"
"13154",99.9576,"36,500",10,2015,"아름동","3"
"13155",84.9899,"31,500",12,2015,"아름동","3"
"13156",59.82,"40,000",8,2013,"어진동","4"
"13157",59.82,"39,500",8,2013,"어진동","4"
"13158",152.785,"26,500",7,2013,"조치원읍","6"
"13159",72.81,"8,800",8,1991,"조치원읍","6"
"13160",104.9044,"21,400",7,2007,"조치원읍","6"
"13161",84.9424,"41,300",17,2014,"종촌동","1"
"13162",59.9474,"31,000",19,2014,"종촌동","1"
"13163",84.9365,"51,400",15,2014,"종촌동","1"
"13164",108.3993,"53,000",10,2014,"종촌동","1"
"13165",84.9941,"43,800",8,2015,"종촌동","1"
"13166",84.9941,"45,300",27,2015,"종촌동","1"
"13167",106.76,"63,800",15,2015,"종촌동","1"
"13168",59.8652,"28,000",5,2014,"종촌동","1"
"13169",108.81,"41,500",1,2015,"종촌동","1"
"13170",108.81,"41,000",5,2015,"종촌동","1"
"13171",84.99,"33,000",24,2015,"종촌동","1"
"13172",106.76,"50,000",19,2014,"종촌동","1"
"13173",84.994,"45,000",10,2014,"종촌동","1"
"13174",120.861,"62,000",28,2014,"종촌동","1"
"13175",84.663,"45,000",8,2014,"종촌동","1"
"13176",120.861,"59,500",19,2014,"종촌동","1"
"13177",59.89,"35,000",1,2011,"한솔동","7"
"13178",84.96,"37,000",1,2011,"한솔동","7"
"13179",119.78,"69,500",23,2011,"한솔동","7"
"13180",84.91,"53,000",9,2011,"한솔동","7"
"13181",59.83,"38,000",8,2011,"한솔동","7"
"13182",102.78,"70,000",18,2011,"한솔동","7"
"13183",102.78,"60,000",17,2011,"한솔동","7"
"13184",114.16,"38,000",11,2012,"한솔동","7"
"13185",84.62,"33,300",6,2012,"한솔동","7"
"13186",101.46,"46,500",26,2012,"한솔동","7"
"13187",101.7,"37,500",26,2012,"한솔동","7"
"13188",84.18,"33,500",6,2012,"한솔동","7"
"13189",84.11,"39,900",23,2012,"한솔동","7"
"13190",84.11,"37,000",9,2012,"한솔동","7"
"13191",84.18,"34,200",17,2012,"한솔동","7"
"13192",101.7,"39,000",12,2012,"한솔동","7"
"13193",84.18,"31,800",3,2012,"한솔동","7"
"13194",84.08,"31,900",22,2012,"한솔동","7"
"13195",59.1,"27,100",5,2012,"한솔동","7"
"13196",84.39,"39,800",9,2012,"한솔동","7"
"13197",101.95,"58,000",12,2012,"한솔동","7"
"13198",59.1,"26,900",7,2012,"한솔동","7"
"13199",107.6953,"40,000",4,2019,"고운동","2"
"13200",111.3059,"47,500",6,2019,"고운동","2"
"13201",73.9816,"26,000",1,2015,"고운동","2"
"13202",84.6583,"33,000",23,2015,"고운동","2"
"13203",84.8974,"31,000",23,2015,"고운동","2"
"13204",74.77,"26,500",6,2015,"고운동","2"
"13205",43.008,"9,200",4,2000,"금남면","14"
"13206",43.008,"10,300",7,2000,"금남면","14"
"13207",59.8676,"17,500",10,2000,"금남면","14"
"13208",84.8809,"23,500",9,2007,"금남면","14"
"13209",75.5531,"44,900",4,2018,"다정동","19"
"13210",82.7174,"60,000",2,2017,"대평동","20"
"13211",98.1108,"71,000",6,2018,"대평동","20"
"13212",84.757,"57,800",12,2014,"도담동","8"
"13213",84.9783,"54,000",9,2017,"도담동","8"
"13214",59.98,"35,700",9,2014,"도담동","8"
"13215",59.98,"35,000",7,2014,"도담동","8"
"13216",84.99,"45,500",4,2014,"도담동","8"
"13217",84.98,"41,000",4,2014,"도담동","8"
"13218",84.857,"42,700",7,2014,"도담동","8"
"13219",59.97,"35,300",8,2014,"도담동","8"
"13220",95.804,"74,000",26,2015,"도담동","8"
"13221",95.623,"69,930",12,2015,"도담동","8"
"13222",98.047,"45,000",2,2014,"도담동","8"
"13223",59.8808,"33,000",23,2015,"도담동","8"
"13224",109.89,"72,334",29,2019,"반곡동","21"
"13225",84.377,"60,000",26,2019,"보람동","0"
"13226",59.969,"52,000",13,2019,"보람동","0"
"13227",84.8457,"54,000",3,2017,"보람동","0"
"13228",84.9895,"48,800",2,2017,"보람동","0"
"13229",109.9693,"64,700",9,2017,"보람동","0"
"13230",84.9735,"67,000",3,2017,"새롬동","18"
"13231",59.9602,"33,000",5,2017,"새롬동","18"
"13232",84.8892,"50,800",11,2017,"새롬동","18"
"13233",84.9254,"59,000",17,2017,"새롬동","18"
"13234",74.998,"47,000",9,2017,"새롬동","18"
"13235",100.9214,"59,000",4,2017,"새롬동","18"
"13236",84.9518,"50,400",19,2017,"새롬동","18"
"13237",101.8063,"84,800",9,2017,"새롬동","18"
"13238",59.4544,"36,000",10,2017,"소담동","13"
"13239",59.4544,"29,300",2,2017,"소담동","13"
"13240",84.6347,"50,000",10,2017,"소담동","13"
"13241",84.6347,"47,500",9,2017,"소담동","13"
"13242",59.4544,"35,600",7,2017,"소담동","13"
"13243",75.9,"49,800",11,2017,"소담동","13"
"13244",59.5,"33,800",3,2017,"소담동","13"
"13245",59.5,"30,000",2,2017,"소담동","13"
"13246",84.9779,"50,500",2,2016,"소담동","13"
"13247",84.9539,"34,000",26,2014,"아름동","3"
"13248",84.9375,"33,500",21,2014,"아름동","3"
"13249",84.9238,"35,000",10,2014,"아름동","3"
"13250",84.9375,"35,000",15,2014,"아름동","3"
"13251",101.9478,"44,400",12,2014,"아름동","3"
"13252",84.8568,"37,000",19,2014,"아름동","3"
"13253",84.8568,"33,500",20,2014,"아름동","3"
"13254",84.696,"39,000",10,2015,"아름동","3"
"13255",59.9789,"31,800",8,2015,"아름동","3"
"13256",84.9039,"42,000",7,2015,"아름동","3"
"13257",84.9968,"34,300",12,2015,"아름동","3"
"13258",84.9968,"34,800",14,2015,"아름동","3"
"13259",84.9727,"37,500",9,2013,"아름동","3"
"13260",84.9375,"33,500",9,2013,"아름동","3"
"13261",99.9834,"35,000",11,2015,"아름동","3"
"13262",84.73,"50,800",4,2013,"어진동","4"
"13263",47.01,"6,000",4,1989,"조치원읍","6"
"13264",84.7067,"19,500",11,2013,"조치원읍","6"
"13265",84.7067,"20,100",13,2013,"조치원읍","6"
"13266",84.6641,"17,900",3,2008,"조치원읍","6"
"13267",84.6641,"19,150",13,2008,"조치원읍","6"
"13268",84.9424,"41,800",24,2014,"종촌동","1"
"13269",84.9424,"41,400",21,2014,"종촌동","1"
"13270",59.9383,"30,000",16,2014,"종촌동","1"
"13271",59.9474,"31,500",9,2014,"종촌동","1"
"13272",84.9911,"45,000",11,2015,"종촌동","1"
"13273",84.9893,"33,300",2,2014,"종촌동","1"
"13274",108.81,"41,500",9,2015,"종촌동","1"
"13275",84.696,"40,000",17,2015,"종촌동","1"
"13276",74.98,"28,700",16,2015,"종촌동","1"
"13277",120.861,"56,000",2,2014,"종촌동","1"
"13278",84.663,"43,000",16,2014,"종촌동","1"
"13279",84.814,"44,700",8,2014,"종촌동","1"
"13280",120.861,"65,000",17,2014,"종촌동","1"
"13281",84.663,"41,700",18,2014,"종촌동","1"
"13282",96.31,"49,700",4,2014,"종촌동","1"
"13283",120.861,"59,800",5,2014,"종촌동","1"
"13284",84.663,"43,000",15,2014,"종촌동","1"
"13285",120.861,"64,500",9,2014,"종촌동","1"
"13286",84.96,"39,900",3,2011,"한솔동","7"
"13287",101.54,"37,000",5,2012,"한솔동","7"
"13288",84.62,"31,200",12,2012,"한솔동","7"
"13289",101.7,"37,800",23,2012,"한솔동","7"
"13290",84.81,"34,900",17,2012,"한솔동","7"
"13291",59.1,"27,000",6,2012,"한솔동","7"
"13292",84.39,"42,000",17,2012,"한솔동","7"
"13293",59.9964,"26,000",14,2015,"고운동","2"
"13294",111.3454,"46,000",2,2018,"고운동","2"
"13295",99.9434,"37,400",18,2015,"고운동","2"
"13296",59.972,"25,000",4,2015,"고운동","2"
"13297",98.7065,"63,000",8,2018,"다정동","19"
"13298",75.5531,"40,900",5,2018,"다정동","19"
"13299",84.902,"51,000",11,2018,"다정동","19"
"13300",75.5531,"42,500",13,2018,"다정동","19"
"13301",50.3413,"37,000",4,2017,"대평동","20"
"13302",84.9891,"53,500",18,2017,"도담동","8"
"13303",59.98,"33,900",13,2014,"도담동","8"
"13304",84.98,"48,500",19,2014,"도담동","8"
"13305",84.857,"43,800",5,2014,"도담동","8"
"13306",59.99,"35,000",16,2014,"도담동","8"
"13307",45.98,"25,300",5,2014,"도담동","8"
"13308",106.635,"83,500",11,2015,"도담동","8"
"13309",19.1676,"8,500",4,2014,"도담동","8"
"13310",84.841,"51,000",4,2014,"도담동","8"
"13311",84.89,"42,500",7,2019,"반곡동","21"
"13312",109.89,"67,500",1,2019,"반곡동","21"
"13313",80.8021,"49,500",3,2017,"보람동","0"
"13314",98.1866,"91,000",9,2017,"새롬동","18"
"13315",59.9602,"35,000",13,2017,"새롬동","18"
"13316",84.9875,"53,300",12,2017,"새롬동","18"
"13317",59.4544,"36,000",13,2017,"소담동","13"
"13318",59.4544,"28,000",2,2017,"소담동","13"
"13319",98.227,"70,000",7,2016,"소담동","13"
"13320",96.1416,"36,000",9,2015,"아름동","3"
"13321",84.9238,"38,000",17,2013,"아름동","3"
"13322",84.73,"62,000",9,2013,"어진동","4"
"13323",84.99,"58,700",6,2013,"어진동","4"
"13324",84.99,"65,000",7,2013,"어진동","4"
"13325",41.328,"6,500",9,2001,"연동면","9"
"13326",31.758,"5,300",8,2001,"연동면","9"
"13327",31.758,"5,000",2,2001,"연동면","9"
"13328",31.758,"5,300",7,2001,"연동면","9"
"13329",39.69,"4,500",5,1989,"조치원읍","6"
"13330",84.6641,"20,000",9,2008,"조치원읍","6"
"13331",59.9383,"28,500",4,2014,"종촌동","1"
"13332",59.9383,"31,200",5,2014,"종촌동","1"
"13333",84.9941,"39,600",1,2015,"종촌동","1"
"13334",84.95,"31,900",8,2015,"종촌동","1"
"13335",120.861,"67,000",11,2014,"종촌동","1"
"13336",84.96,"39,700",2,2011,"한솔동","7"
"13337",119.98,"78,000",10,2011,"한솔동","7"
"13338",114.16,"39,000",12,2012,"한솔동","7"
"13339",84.11,"36,200",5,2012,"한솔동","7"
"13340",84.08,"31,500",15,2012,"한솔동","7"
"13341",105.7788,"43,000",11,2019,"고운동","2"
"13342",84.9895,"33,000",4,2015,"고운동","2"
"13343",84.9837,"34,500",16,2016,"고운동","2"
"13344",84.967,"33,500",18,2015,"고운동","2"
"13345",74.77,"27,000",24,2015,"고운동","2"
"13346",84.986,"29,000",10,2015,"고운동","2"
"13347",84.986,"29,400",13,2015,"고운동","2"
"13348",59.9843,"38,300",8,2018,"다정동","19"
"13349",84.902,"47,800",11,2018,"다정동","19"
"13350",84.99,"54,500",2,2019,"다정동","19"
"13351",99.986,"74,500",16,2015,"도담동","8"
"13352",84.969,"41,000",16,2015,"도담동","8"
"13353",84.969,"42,000",15,2015,"도담동","8"
"13354",84.98,"42,800",8,2014,"도담동","8"
"13355",109.9692,"85,000",6,2016,"보람동","0"
"13356",84.377,"70,000",6,2019,"보람동","0"
"13357",101.8063,"72,000",11,2017,"새롬동","18"
"13358",84.9989,"55,000",4,2016,"소담동","13"
"13359",59.4544,"35,900",10,2017,"소담동","13"
"13360",75.9,"48,000",5,2017,"소담동","13"
"13361",59.5,"35,000",3,2017,"소담동","13"
"13362",84.9238,"36,000",25,2014,"아름동","3"
"13363",74.5191,"30,500",19,2014,"아름동","3"
"13364",101.9478,"43,000",8,2014,"아름동","3"
"13365",84.9837,"31,000",24,2014,"아름동","3"
"13366",84.9816,"36,000",20,2014,"아름동","3"
"13367",59.9789,"28,800",7,2015,"아름동","3"
"13368",84.9968,"35,800",7,2015,"아름동","3"
"13369",84.893,"37,500",19,2014,"아름동","3"
"13370",99.9576,"36,000",8,2015,"아름동","3"
"13371",99.9576,"36,000",8,2015,"아름동","3"
"13372",59.82,"39,000",5,2013,"어진동","4"
"13373",79.626,"12,400",4,2002,"연서면","5"
"13374",84.9424,"37,300",5,2014,"종촌동","1"
"13375",59.9474,"25,900",2,2014,"종촌동","1"
"13376",59.9383,"32,500",13,2014,"종촌동","1"
"13377",59.8652,"26,900",13,2014,"종촌동","1"
"13378",59.8652,"25,900",3,2014,"종촌동","1"
"13379",74.98,"28,000",9,2015,"종촌동","1"
"13380",84.994,"45,000",23,2014,"종촌동","1"
"13381",84.994,"42,800",3,2014,"종촌동","1"
"13382",96.31,"62,000",10,2014,"종촌동","1"
"13383",84.96,"41,000",2,2011,"한솔동","7"
"13384",84.11,"38,000",7,2012,"한솔동","7"
"13385",84.39,"42,000",4,2012,"한솔동","7"
"13386",84.986,"26,350",12,2015,"고운동","2"
"13387",84.986,"29,000",17,2015,"고운동","2"
"13388",120.5291,"60,000",1,2018,"다정동","19"
"13389",99.1844,"82,000",16,2018,"대평동","20"
"13390",84.857,"47,000",5,2014,"도담동","8"
"13391",84.857,"45,000",18,2014,"도담동","8"
